mythicalCreature,mythicalCreatureLabel,mythicalCreatureDescription
http://www.wikidata.org/entity/Q1493440,Mogwai,"transliteration of the Cantonese word 魔鬼 meaning ""monster"", ""evil spirit"", ""devil"" or ""demon"""
http://www.wikidata.org/entity/Q1493870,Garamantis,Nymphe in der römischen Mythologie
http://www.wikidata.org/entity/Q1498669,Horned God,Wiccan and Neopagan deity
http://www.wikidata.org/entity/Q1498745,Hippothoe,Wikimedia disambiguation page
http://www.wikidata.org/entity/Q15007922,Huān Dōu,
http://www.wikidata.org/entity/Q1502690,Takemikazuchi,deity
http://www.wikidata.org/entity/Q150291,Ren Höek,fictional character from The Ren & Stimpy Show
http://www.wikidata.org/entity/Q1503117,Morag,Mythical creature
http://www.wikidata.org/entity/Q15054706,Theisoa the nymph,mythical nurse of Zeus
http://www.wikidata.org/entity/Q1509779,Geraestus the cyclops,Cyclops with tomb near Athens
http://www.wikidata.org/entity/Q1511328,Hodag,Mythical creature from American folklore
http://www.wikidata.org/entity/Q1511880,Hieracosphinx,mythical creature
http://www.wikidata.org/entity/Q15141696,Twilight Sparkle,fictional character from the My Little Pony Universe
http://www.wikidata.org/entity/Q151480,sphinx,Egyptian mythological creature with the head of a human and the body of a lion
http://www.wikidata.org/entity/Q1516329,Orobas,Goetic demon
http://www.wikidata.org/entity/Q1516958,Tiangou,mythical creature
http://www.wikidata.org/entity/Q151761,Bahkauv,monster
http://www.wikidata.org/entity/Q1518806,Manasa,Hindu folk goddess of snakes
http://www.wikidata.org/entity/Q15221664,Tarakasur,demon in Hindu mythology
http://www.wikidata.org/entity/Q1522924,Gibil,deity
http://www.wikidata.org/entity/Q1530080,Glauce,Meliad nymph
http://www.wikidata.org/entity/Q15303576,Alukah,Biblical monster
http://www.wikidata.org/entity/Q1532491,Glycon,mythical creature
http://www.wikidata.org/entity/Q1534311,Gogmagog,mythic humanoid of Welsh origin
http://www.wikidata.org/entity/Q1538275,Orphne,Ancient Greek nymph
http://www.wikidata.org/entity/Q1539539,Sinope,nymph
http://www.wikidata.org/entity/Q1543617,Gration,Greek mythological giant
http://www.wikidata.org/entity/Q1545450,Greif,mythical creature
http://www.wikidata.org/entity/Q1545559,Greiss,Demon from the legendary world of the Alpine region
http://www.wikidata.org/entity/Q1546353,Minthe,"water nymph, consort of Hades"
http://www.wikidata.org/entity/Q1546675,Marica,"nymph in Roman mythology, mother of Latinus"
http://www.wikidata.org/entity/Q1549181,Great Kangaroo,mythical creature
http://www.wikidata.org/entity/Q1549320,Mermaid of Warsaw,"symbol of Warsaw, depicting a melusina or mermaid, represented on the city's coat of arms as well as in a number of statues and other imagery"
http://www.wikidata.org/entity/Q1554364,Gulltoppr,mythical creature
http://www.wikidata.org/entity/Q15631124,Phoebe,"hamadryad, wife of Danaus"
http://www.wikidata.org/entity/Q15638692,Alfesibea,Nymphe der Griechischen Mythologie
http://www.wikidata.org/entity/Q15646499,Pyrausta,Mythological insect from Cyprus
http://www.wikidata.org/entity/Q1566330,Polyxo,one of the Hyades
http://www.wikidata.org/entity/Q1566760,Habergeiß,Dämonengestalt alpenländischer Mythologie-Kultur
http://www.wikidata.org/entity/Q1568295,Lysianassa,Wikimedia disambiguation page
http://www.wikidata.org/entity/Q1570477,Portunes,Roman god
http://www.wikidata.org/entity/Q1571021,Halie,Une des 50 Néréides
http://www.wikidata.org/entity/Q15710860,Nightmare Moon,fictional character from the My little Pony Universe
http://www.wikidata.org/entity/Q15710866,Princess Luna,fictional character from the My Little Pony Universe
http://www.wikidata.org/entity/Q15710873,Princess Celestia,fictional character from the My Little Pony Universe
http://www.wikidata.org/entity/Q15710886,Princess Cadance,fictional character from the My Little Pony Universe
http://www.wikidata.org/entity/Q15711583,Cymo,Nereid of Greek mythology
http://www.wikidata.org/entity/Q15711584,Cymodoce,Nereid of Greek mythology
http://www.wikidata.org/entity/Q15711586,Cymothoe,Nereid of Greek mythology
http://www.wikidata.org/entity/Q15711623,Proto,Nereid of Greek mythology
http://www.wikidata.org/entity/Q1574615,Krølle-Bølle,mythical creature
http://www.wikidata.org/entity/Q1575492,Hanghuhn,Fantasiewesen
http://www.wikidata.org/entity/Q1576404,Stilbe,mythical character
http://www.wikidata.org/entity/Q15783248,Anaxibia,von Apollon verfolgte Nymphe
http://www.wikidata.org/entity/Q15783253,Anchius,кентавр из древнегреческой мифологии
http://www.wikidata.org/entity/Q15783910,Argius,Kentaur der griechischen Mythologie
http://www.wikidata.org/entity/Q15808782,Eunosta,Nymphe der Griechischen Mythologie
http://www.wikidata.org/entity/Q15823677,Claea,mythological figure worshiped at Gerenia
http://www.wikidata.org/entity/Q15825636,Leon,giant in Greek mythology
http://www.wikidata.org/entity/Q1583503,Selaphiel,"Saint, Archangel"
http://www.wikidata.org/entity/Q15844267,Schentait,
http://www.wikidata.org/entity/Q15845447,Manibhadra,one of the prominent Yakshas
http://www.wikidata.org/entity/Q15890299,照海镜,
http://www.wikidata.org/entity/Q15890876,虾兵蟹将,
http://www.wikidata.org/entity/Q15892530,陵魚,
http://www.wikidata.org/entity/Q15893916,蜚,
http://www.wikidata.org/entity/Q15894469,北港朝天宮迎媽祖,
http://www.wikidata.org/entity/Q15895052,藤花,
http://www.wikidata.org/entity/Q15897734,狕,
http://www.wikidata.org/entity/Q15902081,蔡紅亨,
http://www.wikidata.org/entity/Q15911161,Feng,edible monster in Chinese mythology
http://www.wikidata.org/entity/Q159168,Themis,"in ancient Greek mythology, a titaness, the personification of divine order, fairness, law, natural law, and custom, whose symbols are the scales of justice"
http://www.wikidata.org/entity/Q15923632,红柳娃,
http://www.wikidata.org/entity/Q15924702,烏鬼,
http://www.wikidata.org/entity/Q15925221,Хо-син,
http://www.wikidata.org/entity/Q15926048,赤松子,
http://www.wikidata.org/entity/Q15932999,罔象,
http://www.wikidata.org/entity/Q15940964,辮子姑娘,都市傳說
http://www.wikidata.org/entity/Q15951790,Hajaja,personage
http://www.wikidata.org/entity/Q15955445,比肩兽,
http://www.wikidata.org/entity/Q160010,Lady Midday,mythical character common to the West Slavs and Russians
http://www.wikidata.org/entity/Q1602501,Helice,Nymphe der Griechischen Mythologie
http://www.wikidata.org/entity/Q161096,Lethe,river of forgetfulness in the Greek underworld or Greek spirit of forgetfulness and oblivion
http://www.wikidata.org/entity/Q161419,Oceanus,personification of the world-ocean in Greek myth
http://www.wikidata.org/entity/Q16154505,Aziza,Creature from African mythology
http://www.wikidata.org/entity/Q1615649,Manawydan fab Llŷr,Celtic / Welsh water deity
http://www.wikidata.org/entity/Q1617512,Hieromneme,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q16182993,Kaworu Nagisa,character from Neon Genesis Evangelion
http://www.wikidata.org/entity/Q1618493,Hildisvíni,mythical creature
http://www.wikidata.org/entity/Q16188353,Celedones,singing creatures in Greek mythology described by Pindar
http://www.wikidata.org/entity/Q161999,Haymon,giant from Tyrolean mythology
http://www.wikidata.org/entity/Q1620048,Hippolytos,Greek mythological giant
http://www.wikidata.org/entity/Q16242376,Jacawitz,
http://www.wikidata.org/entity/Q16277645,Kanjirottu Yakshi,folkloric vampire
http://www.wikidata.org/entity/Q1627823,Hora,nimfa de la mitologia grega
http://www.wikidata.org/entity/Q162797,Pegasus,mythological creature in Greek mythology
http://www.wikidata.org/entity/Q16323632,Gloso,
http://www.wikidata.org/entity/Q1632732,Div-e-Sepid,mythical character
http://www.wikidata.org/entity/Q16327570,Pylenor,centaur wounded by Heracles
http://www.wikidata.org/entity/Q1632809,Mātariśvan,fictional bird
http://www.wikidata.org/entity/Q16331050,Eidothea,нимфа из древнегреческой мифологии
http://www.wikidata.org/entity/Q16331995,Ερυσίχθονας ο γίγας,гигант из древнегреческой мифологии
http://www.wikidata.org/entity/Q1634514,Shahbaz,fabled bird
http://www.wikidata.org/entity/Q1635469,Vasuki,Great deity snake
http://www.wikidata.org/entity/Q1638536,Lampetia,німфа ў старажытнагрэчаскай міфалогіі
http://www.wikidata.org/entity/Q1640658,Kagu-tsuchi,fire god in Japanese mythology
http://www.wikidata.org/entity/Q1640742,Nethuns,etruscan water god
http://www.wikidata.org/entity/Q1640885,Hyperbius,giant in Greek mythology
http://www.wikidata.org/entity/Q1641282,Zeuxippe,spouse of the legendary Athenian king Pandion I
http://www.wikidata.org/entity/Q1647366,Matlalcueitl,
http://www.wikidata.org/entity/Q1647869,The Sleuth,fictional dog
http://www.wikidata.org/entity/Q16490743,Guardian Angel of Portugal,venerated apparition
http://www.wikidata.org/entity/Q16501657,Bisarma,
http://www.wikidata.org/entity/Q16515146,Shu,fictional character from Dragon Ball
http://www.wikidata.org/entity/Q1651785,Kuzunoha,name of legendary fox in Japan
http://www.wikidata.org/entity/Q16520336,Glær,
http://www.wikidata.org/entity/Q1652248,Gyaos,fiktive Figur
http://www.wikidata.org/entity/Q16525118,Abundia,beneficent fairy who brings abundance
http://www.wikidata.org/entity/Q16534609,Cagrino,
http://www.wikidata.org/entity/Q1656820,Popelmann,Sagengestalt
http://www.wikidata.org/entity/Q16592145,Prestere,
http://www.wikidata.org/entity/Q1660457,Akabeko,vache légendaire et jouet traditionnel japonais
http://www.wikidata.org/entity/Q16607057,Midea,"nymph, mother of Aspledon by Poseidon"
http://www.wikidata.org/entity/Q1662576,Welthund,
http://www.wikidata.org/entity/Q16626690,Baloo,fictional Disney character
http://www.wikidata.org/entity/Q16634492,Skinfaxi,in Norse mythology the horse of Dagr (day)
http://www.wikidata.org/entity/Q16634528,Stolas,demon
http://www.wikidata.org/entity/Q1664033,Innerer Schweinehund,Metapher
http://www.wikidata.org/entity/Q16680068,Thereus,"centaure, personnage de la mythologie grecque"
http://www.wikidata.org/entity/Q167077,Kompira,water deity
http://www.wikidata.org/entity/Q16707925,Hjúki,Norse mythical character
http://www.wikidata.org/entity/Q1672109,Pronoe,"nymph in Greek mythology, mother of Lassos"
http://www.wikidata.org/entity/Q16737633,Hercyna,nymph of the river of Leibadea
http://www.wikidata.org/entity/Q1674747,Israfil,angel in Islam; sometimes identified with Raphael
http://www.wikidata.org/entity/Q1686382,Oranion,Gigant aus der griechischen Mythologie
http://www.wikidata.org/entity/Q16885227,Gísl,
http://www.wikidata.org/entity/Q1689438,Jimmy Squarefoot,legendary bipedal pig-headed creature from Manx folklore
http://www.wikidata.org/entity/Q169040,Nephthys,Egyptian deity
http://www.wikidata.org/entity/Q16931458,Lubber fiend,creature from English folklore
http://www.wikidata.org/entity/Q16933131,Melite,naiad of Greek mythology
http://www.wikidata.org/entity/Q16947722,Wechuge,man-eating creature or evil spirit appearing in the legends of the Athabaskan people
http://www.wikidata.org/entity/Q17002481,Elioud,Children of the Nephilim
http://www.wikidata.org/entity/Q170053,Castalia,water deity
http://www.wikidata.org/entity/Q17015307,丹雀,
http://www.wikidata.org/entity/Q17024925,山𤢖,妖怪
http://www.wikidata.org/entity/Q17027446,Zână,creature in Romanian mythology
http://www.wikidata.org/entity/Q1702894,Thelpusa,"nymph, daughter of Ladon in Greek mythology"
http://www.wikidata.org/entity/Q17030967,窫窳,中国に伝わる伝説上の神・怪物
http://www.wikidata.org/entity/Q17033987,Water bull,mythological Scottish creature
http://www.wikidata.org/entity/Q17036342,鲲,
http://www.wikidata.org/entity/Q170379,Hydra,"ancient serpent-like chthonic water monster, with reptilian traits, that possessed many heads, in Greek mythology"
http://www.wikidata.org/entity/Q17039989,Jīnmáohǒu,
http://www.wikidata.org/entity/Q17040385,猪豚蛇,
http://www.wikidata.org/entity/Q17041429,肥遺,
http://www.wikidata.org/entity/Q17047177,Валатоўны,
http://www.wikidata.org/entity/Q17047194,"Вецер, беларуская міфалогія",
http://www.wikidata.org/entity/Q17047240,Vyal,dragon
http://www.wikidata.org/entity/Q17047430,Кадук,
http://www.wikidata.org/entity/Q17047475,Кінгі,
http://www.wikidata.org/entity/Q17051976,Rosier,
http://www.wikidata.org/entity/Q17054272,Nightmarchers,mythical creatures; deadly ghosts of ancient Hawaiian warriors
http://www.wikidata.org/entity/Q17060549,蝮虫,
http://www.wikidata.org/entity/Q17060601,蝹,
http://www.wikidata.org/entity/Q17060695,螺女,
http://www.wikidata.org/entity/Q17060952,蠪姪,
http://www.wikidata.org/entity/Q17065939,當扈,
http://www.wikidata.org/entity/Q1707194,Cuco,mythical ghost-monster found in many Hispanic and Lusophone countries
http://www.wikidata.org/entity/Q17075313,mulo,vampire from Roma folkore
http://www.wikidata.org/entity/Q1708617,Tinilau,
http://www.wikidata.org/entity/Q17094439,"Яшчар, бог",
http://www.wikidata.org/entity/Q1711063,Ronove,demon
http://www.wikidata.org/entity/Q17116414,Хабёр,
http://www.wikidata.org/entity/Q1711726,Yule Cat,huge cat in Icelandic folklore
http://www.wikidata.org/entity/Q171239,Pomona,nymph and goddess of fertility
http://www.wikidata.org/entity/Q17152117,Blue men of the Minch,Scottish mythological creatures
http://www.wikidata.org/entity/Q17167092,Пячурнік,персонаж восточнославянской мифологии
http://www.wikidata.org/entity/Q17191196,Asappy,北海道旭川市のシンボルキャラクター
http://www.wikidata.org/entity/Q17192118,Arukuma,mascot character of Nagano Prefecture
http://www.wikidata.org/entity/Q17197552,Periboea,"naiad, wife of Ikarios in Greek mythology"
http://www.wikidata.org/entity/Q17209288,Osakabehime,spirit inhabiting Himeji Castle in Japanese folklore
http://www.wikidata.org/entity/Q17215329,Miyazaki Ken,宮崎県のマスコットキャラクター
http://www.wikidata.org/entity/Q17217710,Ura,岡山県に伝わる古代の鬼
http://www.wikidata.org/entity/Q17222252,Qiongqi,Chinese monster
http://www.wikidata.org/entity/Q17224295,Noderabō,Japanese mythical creatures
http://www.wikidata.org/entity/Q17224803,Okomin,長野県志賀高原の観光PRキャラクター
http://www.wikidata.org/entity/Q17225379,Sakura Panda,大丸松坂屋百貨店の公式マスコットキャラクター
http://www.wikidata.org/entity/Q17225776,無垢行騰,
http://www.wikidata.org/entity/Q17228851,Sukarin,横須賀市のゆるキャラ
http://www.wikidata.org/entity/Q17239653,carbuncle,mythical animal in Spanish and Latin American legends
http://www.wikidata.org/entity/Q1734053,Carme,personatge de la mitologia grega
http://www.wikidata.org/entity/Q1735272,Cassotis,Nymph of Mt. Parnassus associated with a water source at Delphi
http://www.wikidata.org/entity/Q17354329,Cleeia,Iade della mitologia greca
http://www.wikidata.org/entity/Q1737602,Caicus,personification and god of the same name river (today Bakırçay) in ancient Mysia
http://www.wikidata.org/entity/Q1743879,Cithaeronian Lion,mythical lion of Boeotia
http://www.wikidata.org/entity/Q1744187,Cladeus,river god at Olympia
http://www.wikidata.org/entity/Q17461398,Daulis,mythical daughter of Cephisos
http://www.wikidata.org/entity/Q1751351,Ninki Nanka,Fabelwesen in Gambia
http://www.wikidata.org/entity/Q1751992,Crommyonian Sow,mythical pig
http://www.wikidata.org/entity/Q1755974,Azumi-no-isora,Shinto kami of the seashore
http://www.wikidata.org/entity/Q1756304,Aku Aku,spiritual beings in Easter Island culture
http://www.wikidata.org/entity/Q1757445,Baal-berith,démon
http://www.wikidata.org/entity/Q17581463,Cleito,mythical daughter of Evenor
http://www.wikidata.org/entity/Q1758833,Tikoloshe,Zulu water spirit
http://www.wikidata.org/entity/Q176130,Campe,water deity
http://www.wikidata.org/entity/Q1761627,Llŷr,figure in Welsh mythology
http://www.wikidata.org/entity/Q17639209,Selemeg,géant des contes populaires de Sibérie
http://www.wikidata.org/entity/Q176652,Fand,water deity
http://www.wikidata.org/entity/Q1768771,Kydnos,river and personificated god of the river in ancient cilicia
http://www.wikidata.org/entity/Q1772980,Ixchel,mayan goddess
http://www.wikidata.org/entity/Q1775052,Grandpa Beagle,personage
http://www.wikidata.org/entity/Q1776640,Klushund,Sagengestalt aus dem österreichischen Bundesland Vorarlberg
http://www.wikidata.org/entity/Q1778735,Rübezahl,mountain spirit from central and eastern european folklore
http://www.wikidata.org/entity/Q1780533,Ōkubi,Japanese mythological giant heads that appear in the sky before disaster
http://www.wikidata.org/entity/Q1780711,Comus,"in Greek mythology, the god of festivity and son of Bacchus"
http://www.wikidata.org/entity/Q1782342,Paimon,Demon in the Ars Goetia
http://www.wikidata.org/entity/Q1782874,Andras,démon
http://www.wikidata.org/entity/Q1784010,Lambton Worm,legend from North East England concerning a knight and a dragon
http://www.wikidata.org/entity/Q178417,Eos,Greek goddess of the dawn
http://www.wikidata.org/entity/Q1786770,Sōjōbō,tengu chief
http://www.wikidata.org/entity/Q1787973,Meander,Greek god of the Meander river in Caria
http://www.wikidata.org/entity/Q1789846,Bøyg,troll in the Scandinavian folklore
http://www.wikidata.org/entity/Q179014,Io,nymph seduced by Zeus in Greek mythology
http://www.wikidata.org/entity/Q179209,Hyperion,Titan in Greek mythology
http://www.wikidata.org/entity/Q1792788,Kuperan,giant from the Sigfrid legend
http://www.wikidata.org/entity/Q179543,Iapetos,Titan in Greek mythology
http://www.wikidata.org/entity/Q179818,Quetzalcoatl,deity in Mesoamerican culture and literature
http://www.wikidata.org/entity/Q17984361,Sera di Frondascura,"personaggio immaginario, protagonista della serie a fumetti e dei romanzi fantasy ""Dragonero"
http://www.wikidata.org/entity/Q179844,Parthenope,one of the Sirens in Greek mythology
http://www.wikidata.org/entity/Q17994073,Human face fish,legendary creature
http://www.wikidata.org/entity/Q17996472,Perimele,"Greek nymph, daughter of Hippodamas"
http://www.wikidata.org/entity/Q17996944,Tmolus,King of Lydia and husband to Omphale in Greek mythology
http://www.wikidata.org/entity/Q1800214,Lagarfljót Worm,Icelandic lake monster cryptid
http://www.wikidata.org/entity/Q180222,Amphitrite,Oceanid of Greek mythology
http://www.wikidata.org/entity/Q180237,Typhon,deadly monster of Greek mythology
http://www.wikidata.org/entity/Q180325,Ersa,Greek water deity
http://www.wikidata.org/entity/Q1805429,Slattenpatte,field spirit
http://www.wikidata.org/entity/Q18060939,Erawan,thailändische Form des mythischen Elefanten Airavata
http://www.wikidata.org/entity/Q180627,Lilith,figure in Jewish mythology
http://www.wikidata.org/entity/Q1806391,Larunda,"naiad nymph, daughter of the river Almo in Ovid's Fasti"
http://www.wikidata.org/entity/Q181227,Jörmungandr,World Serpent in Norse mythology
http://www.wikidata.org/entity/Q1815682,Liriope,"water nymph, mother of Narcissus"
http://www.wikidata.org/entity/Q1821610,Leucothea,Greek sea goddess
http://www.wikidata.org/entity/Q1822211,Zibelthiurdos,Thracian god of storm and lightning
http://www.wikidata.org/entity/Q18242390,Capeta do Vilarinho,
http://www.wikidata.org/entity/Q18242882,Cavalo do pensamento,
http://www.wikidata.org/entity/Q18242885,Cavalo-d'água,
http://www.wikidata.org/entity/Q18242888,Cavalum,demon
http://www.wikidata.org/entity/Q18243503,Kit Cloudkicker,fictional character in the Talespin franchise
http://www.wikidata.org/entity/Q1825523,Limnaee,Nymph
http://www.wikidata.org/entity/Q182560,Fenrir,monstrous wolf in Norse mythology
http://www.wikidata.org/entity/Q18275249,Galhardo,mythical being of Portuguese folklore. Evil being regarded as a devil or one of the denominations of the devil
http://www.wikidata.org/entity/Q18275307,Паапан Рештак,ангел-хранитель в армянской мифологии
http://www.wikidata.org/entity/Q18276867,Lobisomem do Acre,
http://www.wikidata.org/entity/Q1827715,Lir,"sea god in Irish mythology, also known as Lir"
http://www.wikidata.org/entity/Q18277501,Maruxinho,
http://www.wikidata.org/entity/Q182790,Chimera,mythical or fictional animal with parts taken from various animals
http://www.wikidata.org/entity/Q182837,Koios,Titan in Greek mythology
http://www.wikidata.org/entity/Q183097,Khnum,god of creation and the waters in Egyptian mythology
http://www.wikidata.org/entity/Q183281,Phoebe,Titan in Greek mythology
http://www.wikidata.org/entity/Q183417,Chiron,"centaur, figure from Greek mythology"
http://www.wikidata.org/entity/Q183571,Chupacabra,animal with scabies
http://www.wikidata.org/entity/Q18380333,Lukomlskoye dragon,
http://www.wikidata.org/entity/Q18385547,Zitiron,Mythological creature
http://www.wikidata.org/entity/Q1839277,Fozzie Bear,Muppet character
http://www.wikidata.org/entity/Q18407856,Шуликуны,
http://www.wikidata.org/entity/Q18412032,Glauce,Arcadian nymph in Greek mythology
http://www.wikidata.org/entity/Q18415479,Titan,Divinité primordiale de la mythologie grecque
http://www.wikidata.org/entity/Q184216,Tethys,mythological figure
http://www.wikidata.org/entity/Q184232,Theia,female Titan in Greek mythology
http://www.wikidata.org/entity/Q1843655,Nighteyes,fictional character from The Farseer Trilogy
http://www.wikidata.org/entity/Q184437,Thetis,Nereid of Greek mythology
http://www.wikidata.org/entity/Q1851943,Oshun,Orisha
http://www.wikidata.org/entity/Q185498,Lucifer,"another name for Satan or the name for the ""Morning star"" (the planet Venus, or other stars)"
http://www.wikidata.org/entity/Q1857350,Lludd Llaw Eraint,legendary hero from Welsh mythology
http://www.wikidata.org/entity/Q1857362,Teumessian fox,mythical animal
http://www.wikidata.org/entity/Q185747,Nemesis,Goddess of Greek mythology
http://www.wikidata.org/entity/Q1857858,Ritona,
http://www.wikidata.org/entity/Q1860727,Triton,mythical creature
http://www.wikidata.org/entity/Q1862718,Misery Bear,fictional character
http://www.wikidata.org/entity/Q18642285,Asteria,daughter of the Titans Coeus and Phoebe and sister of Leto
http://www.wikidata.org/entity/Q18643251,Chlidanope,nymphe de la mythologie grecque
http://www.wikidata.org/entity/Q18654534,狽,
http://www.wikidata.org/entity/Q18690522,Herättäjä,mythical creature
http://www.wikidata.org/entity/Q18691106,Vuorenpeikko,
http://www.wikidata.org/entity/Q187002,Baba Yaga,"mythological figure, fantasy character, witch"
http://www.wikidata.org/entity/Q18759330,Orphnaeus,Ross des Pluton
http://www.wikidata.org/entity/Q18759669,Lorelei,feminine water spirit
http://www.wikidata.org/entity/Q187602,Circe,enchantress in Greek mythology
http://www.wikidata.org/entity/Q1878960,Lysianassa,Nereid of Greek mythology
http://www.wikidata.org/entity/Q188574,Winnie the Pooh,fictional character
http://www.wikidata.org/entity/Q188618,Hanuman,Hindu god in the form of a monkey
http://www.wikidata.org/entity/Q188676,Garuda,"eagle-like divine bird in Hinduism, Buddhism and Jainism"
http://www.wikidata.org/entity/Q1886894,Grindylow,водяная нечисть из легенд английского Йоркшира
http://www.wikidata.org/entity/Q1888234,Mami Wata,pagan water spirit
http://www.wikidata.org/entity/Q1888599,Mánagarmr,
http://www.wikidata.org/entity/Q1888724,Manannán mac Lir,sea god in Irish mythology
http://www.wikidata.org/entity/Q1890507,Aipaloovik,inuit water deity associated with death
http://www.wikidata.org/entity/Q18914691,Caquesseitão,Portuguese mythological creature
http://www.wikidata.org/entity/Q189527,Nereus,sea god of Greek mythology
http://www.wikidata.org/entity/Q189726,Enki,god in Sumerian mythology
http://www.wikidata.org/entity/Q1900292,Mo-O,mythisches Wesen
http://www.wikidata.org/entity/Q1903189,Nyai Roro Kidul,mythological goddess in Indonesia
http://www.wikidata.org/entity/Q190563,Pontus,sea god of Greek mythology
http://www.wikidata.org/entity/Q190565,Metis,Oceanid of Greek mythology
http://www.wikidata.org/entity/Q1906028,Maruts,ancient Hindu storm deities
http://www.wikidata.org/entity/Q1910200,Leigong,Chinese god of thunder.
http://www.wikidata.org/entity/Q191481,Proteus,Greek mythology
http://www.wikidata.org/entity/Q1915164,Lange Wapper,reus
http://www.wikidata.org/entity/Q191815,Neith,Egyptian goddess
http://www.wikidata.org/entity/Q1918918,Melanchaetes,mythological dog
http://www.wikidata.org/entity/Q192082,Charybdis,figure in Greek mythology transformed in a sea monster by Zeus
http://www.wikidata.org/entity/Q192136,Kreios,Titan in Greek mythology
http://www.wikidata.org/entity/Q192677,Leviathan,sea monster referenced in the Tanakh
http://www.wikidata.org/entity/Q192785,Goliath,"giant Philistine warrior, said to be defeated by David in the First Book of Samuel and by Elhanan in the Second Book of Samuel (clarified by 1 Chronicles to be actually Goliath's brother )"
http://www.wikidata.org/entity/Q1928517,Volturnus,Roman god of the Tiber
http://www.wikidata.org/entity/Q1929840,Olokun,
http://www.wikidata.org/entity/Q1930712,Ayida-Weddo,rainbow serpent loa
http://www.wikidata.org/entity/Q193115,Scylla,nymph transformed into a sea monster by Circe in Greek mythology
http://www.wikidata.org/entity/Q193165,kraken,legendary sea monster of large proportions
http://www.wikidata.org/entity/Q193567,Polyphemus,giant son of Poseidon and Thoosa in Greek mythology
http://www.wikidata.org/entity/Q193879,Njord,"one of the Vanir, a group of gods within Norse mythology"
http://www.wikidata.org/entity/Q194015,Daphne,Greek mythological figure
http://www.wikidata.org/entity/Q1947806,Moria,nymph in Greek mythology
http://www.wikidata.org/entity/Q1949456,Erato,ninfa della mitologia greca
http://www.wikidata.org/entity/Q1957615,Á Bao A Qu,créature d'un récit de Borgès
http://www.wikidata.org/entity/Q1959754,Вудаш,Türk mitolojisinde su cini
http://www.wikidata.org/entity/Q1959761,Archura,criatura legendaria
http://www.wikidata.org/entity/Q19610029,Pyrakmon,циклоп из древнегреческой мифологии
http://www.wikidata.org/entity/Q1961957,Nabbi,
http://www.wikidata.org/entity/Q1963351,Асьтаха,злой дракон в чувашской мифологии
http://www.wikidata.org/entity/Q19637309,Bamse,Swedish cartoon character
http://www.wikidata.org/entity/Q19637360,Vargen,fictional character from the Bamse cartoons
http://www.wikidata.org/entity/Q1963927,Solomonari,Weather-controlling wizards in Romanian folklore
http://www.wikidata.org/entity/Q1964412,Leyak,mythological figure in Balinese mythology
http://www.wikidata.org/entity/Q1964609,Morax,démon
http://www.wikidata.org/entity/Q19681430,Euryte,nymphe de la mythologie grecque
http://www.wikidata.org/entity/Q197039,Zeuxo,Oceanid of Greek mythology
http://www.wikidata.org/entity/Q1971615,Arnapkapfaaluk,Inuit deity
http://www.wikidata.org/entity/Q1971830,Arnakuagsak,inuit deity
http://www.wikidata.org/entity/Q1972147,Nerrivik,inuit deity
http://www.wikidata.org/entity/Q19728042,Kuda Sembrani,
http://www.wikidata.org/entity/Q19738771,Arethusa,una delle Esperidi nella mitologia greca
http://www.wikidata.org/entity/Q19807718,Tataka,demoness from Ramayana
http://www.wikidata.org/entity/Q19828218,Oenoe,"nymph in mythology, wife of Thoas"
http://www.wikidata.org/entity/Q1984901,Neda,nymph in Greek mythology
http://www.wikidata.org/entity/Q19867627,Shiklah,마블 코믹스 등장인물
http://www.wikidata.org/entity/Q19893506,Mrenh Gongveal,
http://www.wikidata.org/entity/Q19893544,MUTO,"""MUTO"" is an acronym for ""Massive Unidentified Terrestrial Organism"""
http://www.wikidata.org/entity/Q19903374,Astrape and Bronte,
http://www.wikidata.org/entity/Q1990860,Polkan,"Centaur-like (half man, half dog) character in Russian folklore"
http://www.wikidata.org/entity/Q19915916,Пирешти,в чувашской мифологии антропоморфное и зооморфное существо
http://www.wikidata.org/entity/Q1992451,Balaur,animal mythologique roumain
http://www.wikidata.org/entity/Q199438,Nemean lion,the lion killed by Hercules
http://www.wikidata.org/entity/Q199923,Dione,"Greek goddess, mother of Aphrodite"
http://www.wikidata.org/entity/Q1999906,Dumah,angel in Judaism
http://www.wikidata.org/entity/Q200073,Lamia,figure in Greek mythology
http://www.wikidata.org/entity/Q20008279,Gmor Burpen,"personaggio immaginario, protagonista della serie a fumetti e dei romanzi fantasy ""Dragonero"
http://www.wikidata.org/entity/Q2001159,Sandalphon,archangel in Jewish and Christian writings and angel in Islam
http://www.wikidata.org/entity/Q200382,Phorcys,Greek sea god
http://www.wikidata.org/entity/Q20042895,赤がしら,
http://www.wikidata.org/entity/Q20043065,いが坊,
http://www.wikidata.org/entity/Q20043329,疫鬼,
http://www.wikidata.org/entity/Q20044987,白うかり,
http://www.wikidata.org/entity/Q20062601,不死之草,
http://www.wikidata.org/entity/Q2006270,Tāwhirimātea,Maori wind god
http://www.wikidata.org/entity/Q2006961,Yeren,legendary creature
http://www.wikidata.org/entity/Q2006970,Anguirus,fictional monster in Godzilla films
http://www.wikidata.org/entity/Q2007963,Idaea,Greek nymph
