mythicalCreature,mythicalCreatureLabel,mythicalCreatureDescription
http://www.wikidata.org/entity/Q2007963,Idaea,nymphe de la mythologie grecque
http://www.wikidata.org/entity/Q936678,Ifrit,esprits chthoniens et djinns de feu dans le folklore islamique
http://www.wikidata.org/entity/Q765864,Illuyanka,serpent monstrueux dans la mythologie hittite
http://www.wikidata.org/entity/Q735623,Inachus,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q128335,Indra,Divinité védique
http://www.wikidata.org/entity/Q223690,Ino,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q179014,Io,divinité de la mythologie grecque
http://www.wikidata.org/entity/Q97629593,Ione (nereid),Une des Néréides
http://www.wikidata.org/entity/Q2746145,Ipos,démon
http://www.wikidata.org/entity/Q59220438,Isabelle,personnage d'Animal Crossing
http://www.wikidata.org/entity/Q1674747,Israfil,israfil
http://www.wikidata.org/entity/Q51664,Jesus in Islam,nom sous lequel est connu Jésus de Nazareth dans l'islam
http://www.wikidata.org/entity/Q139448,Juturna,"déesse romaine des fontaines, des puits et des sources"
http://www.wikidata.org/entity/Q181227,Jörmungandr,personnage de la mythologie nordique
http://www.wikidata.org/entity/Q1640658,Kagu-tsuchi,divinité shintō
http://www.wikidata.org/entity/Q1246343,Kallichore,nymphe de la mythologie grecque
http://www.wikidata.org/entity/Q203673,Kallisto,nymphe dans la mythologie grecque
http://www.wikidata.org/entity/Q1028571,Kamoebas,kaiju de fiction
http://www.wikidata.org/entity/Q1138769,Kanthaka,cheval légendaire de Siddharta
http://www.wikidata.org/entity/Q16182993,Kaworu Nagisa,personnage de l'anime Neon Genesis Evangelion
http://www.wikidata.org/entity/Q6395617,Keukegen,créature imaginaire
http://www.wikidata.org/entity/Q183097,Khnum,dieu de la création et des cataractes dans la mythologie égyptienne
http://www.wikidata.org/entity/Q3231717,Kimaris,démon
http://www.wikidata.org/entity/Q216810,King Kong,monstre de fiction ayant l'apparence d'un gorille géant
http://www.wikidata.org/entity/Q6458857,Kirubi,créature mythique dans la mythologie assyrienne
http://www.wikidata.org/entity/Q836792,Klymene,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q182837,Koios,titan dans la mythologie grecque
http://www.wikidata.org/entity/Q21286585,Kraneia,"hamadryade de la mythologie grecque, fille d'Hamadryas et d'Oxylos"
http://www.wikidata.org/entity/Q334447,Kratos,divinité de la mythologie grecque; personnification de la puissance et de la vigueur dans la mythologie grecque
http://www.wikidata.org/entity/Q768072,Kukulkan,divinité mésoaméricaine
http://www.wikidata.org/entity/Q4806134,Kumamon,mascotte japonaise
http://www.wikidata.org/entity/Q6447937,Kushiel,ange
http://www.wikidata.org/entity/Q4502314,Kussie,lac japonais
http://www.wikidata.org/entity/Q274600,Ladon,dragon de la mythologie grecque
http://www.wikidata.org/entity/Q907245,Laelaps,chien mythologique
http://www.wikidata.org/entity/Q200073,Lamia,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q21636696,Lampos,"cheval de la mythologie grecque, conduit par l'Aurore"
http://www.wikidata.org/entity/Q24297010,Lampus,"cheval de la mythologie grecque, conduit par Diomède"
http://www.wikidata.org/entity/Q4300618,Lariosauro,monstre du lac de Côme
http://www.wikidata.org/entity/Q1910200,Leigong,divinité chinoise du tonnerre
http://www.wikidata.org/entity/Q1419059,Lelex,"personnage de la mythologie grecque, roi de Sparte"
http://www.wikidata.org/entity/Q15825636,Leon,géant dans la mythologie grecque
http://www.wikidata.org/entity/Q2740678,Leraje,démon
http://www.wikidata.org/entity/Q103107,Leto,maîtresse de Zeus et mère d'Artémis et Apollon
http://www.wikidata.org/entity/Q669495,Leucosia,personnage mythologique
http://www.wikidata.org/entity/Q1821610,Leucothea,divinité de la mythologie grecque
http://www.wikidata.org/entity/Q97667477,Leucothoe,Une des Néréides
http://www.wikidata.org/entity/Q192677,Leviathan,monstre marin dans la mythologie du Proche-Orient
http://www.wikidata.org/entity/Q12900788,Ligea,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q1245648,Ligeia,Sirène de la mythologie grecque
http://www.wikidata.org/entity/Q180627,Lilith,démone et première compagne d’Adam selon les légendes juives moyenâgeuses
http://www.wikidata.org/entity/Q3240860,Lilith,personnages de l'univers de Marvel comics
http://www.wikidata.org/entity/Q1825523,Limnaee,Nymphe du Gange
http://www.wikidata.org/entity/Q739768,Limnoreia,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q1815682,Liriope,"Naïade, mère de Narcisse"
http://www.wikidata.org/entity/Q49658,Loch Ness Monster,créature légendaire vivant dans le loch Ness
http://www.wikidata.org/entity/Q133147,Loki,dieu fripon de la mythologie nordique
http://www.wikidata.org/entity/Q18759669,Lorelei,nymphe de la mythologie germanique
http://www.wikidata.org/entity/Q2938012,Lou Carcolh,personne folklorique des Landes
http://www.wikidata.org/entity/Q185498,Lucifer,"un des noms romains donné à la planète Vénus, puis, dans la tradition chrétienne, ange déchu assimilé parfois à Satan."
http://www.wikidata.org/entity/Q383582,Lucifuge Rofocale,démon
http://www.wikidata.org/entity/Q215683,Lugh,divinité celte
http://www.wikidata.org/entity/Q733664,Lutin,créature légendaire
http://www.wikidata.org/entity/Q1226617,Lycorias,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q1568295,Lysianassa,page d'homonymie d'un projet Wikimédia
http://www.wikidata.org/entity/Q1878960,Lysianassa,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q1244430,Lysithea,Océanide de la mythologie grecque
http://www.wikidata.org/entity/Q3854797,Maera,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q205233,Maia,divinité de la mythologie grecque
http://www.wikidata.org/entity/Q11613672,Maikubi,tableau de Takehara Shunsensai
http://www.wikidata.org/entity/Q607673,Malphas,démon
http://www.wikidata.org/entity/Q3235522,Malthus,démon issu des croyances de la goétie
http://www.wikidata.org/entity/Q599693,Mama Qucha,divinité de l'eau
http://www.wikidata.org/entity/Q3284925,Mamaragan,Dieu de la foudre dans la mythologie aborigène australienne
http://www.wikidata.org/entity/Q1888234,Mami Wata,divinité aquatique du culte Africain Vodoun
http://www.wikidata.org/entity/Q1518806,Manasa,Divinité hindoue
http://www.wikidata.org/entity/Q1615649,Manawydan fab Llŷr,personnage de la mythologie celtique brittonique
http://www.wikidata.org/entity/Q3235897,Marchosias,démon
http://www.wikidata.org/entity/Q3290617,Margot la fée,créature des légendes bretonnes
http://www.wikidata.org/entity/Q2087837,Mari,divinité
http://www.wikidata.org/entity/Q1546675,Marica,"nymphe de la mythologie romaine, mère de Latinus"
http://www.wikidata.org/entity/Q11770473,Marou,ange déchu
http://www.wikidata.org/entity/Q1141437,Max Goof,"personnage de fiction créé par la Walt Disney Company, fils de Dingo"
http://www.wikidata.org/entity/Q418226,Mazu,déesse chinoise
http://www.wikidata.org/entity/Q3040510,Mbielu-Mbielu-Mbielu,animal légendaire qui vivrait au Congo
http://www.wikidata.org/entity/Q6799841,Mbwiri,démon africain
http://www.wikidata.org/entity/Q12841832,Melanippe,"nymphe de la mythologie grecque, épouse d'Itonos"
http://www.wikidata.org/entity/Q738007,Melicertes,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q12901014,Melite,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q16933131,Melite,naïade
http://www.wikidata.org/entity/Q106079953,Melobosis,Une des Océanides
http://www.wikidata.org/entity/Q940279,Melusine,fée
http://www.wikidata.org/entity/Q106079915,Menestho,Une des Océanides
http://www.wikidata.org/entity/Q97485551,Menippe,une des Néréides
http://www.wikidata.org/entity/Q8140979,Menoetius,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q272805,Mephistopheles,démon
http://www.wikidata.org/entity/Q427122,Merope,Océanide de la mythologie grecque
http://www.wikidata.org/entity/Q735518,Merope,Pléiade de la mythologie grecque
http://www.wikidata.org/entity/Q651204,Metatron,archange de la tradition juive
http://www.wikidata.org/entity/Q190565,Metis,Océanide de la mythologie grecque
http://www.wikidata.org/entity/Q1237258,Metope,naïade de la mythologie grecque
http://www.wikidata.org/entity/Q45581,Michael the Archangel,archange
http://www.wikidata.org/entity/Q16607057,Midea,nymphe de la mythologie grecque
http://www.wikidata.org/entity/Q11129547,Mikumari,divinité shinto
http://www.wikidata.org/entity/Q1045732,Mimas,géant de la mythologie grecque
http://www.wikidata.org/entity/Q4295304,Minhocão,grand ver de terre
http://www.wikidata.org/entity/Q129866,Minotaur,personnage mythologique
http://www.wikidata.org/entity/Q8191796,Mizuhanome,divinité shinto
http://www.wikidata.org/entity/Q102884,Mnemosyne,titanide de la mémoire dans la mythologie grecque
http://www.wikidata.org/entity/Q1493440,Mogwai,sorte de lutin
http://www.wikidata.org/entity/Q4383914,Mokumokuren,esprits dans la mythologie japonaise
http://www.wikidata.org/entity/Q12901072,Molpe,sirène de la mythologie grecque
http://www.wikidata.org/entity/Q740674,Monkey,Signe du zodiaque chinois
http://www.wikidata.org/entity/Q11785269,Monster X,personnage de fiction
http://www.wikidata.org/entity/Q6902854,Monster of Lake Fagua,créature lacustre imaginaire
http://www.wikidata.org/entity/Q1964609,Morax,démon
http://www.wikidata.org/entity/Q321305,Morgan le Fay,personnage de la légende arthurienne
http://www.wikidata.org/entity/Q528869,Mormo,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q746248,Mothman,créature légendaire
http://www.wikidata.org/entity/Q1423458,Mothra,kaijū
http://www.wikidata.org/entity/Q6938580,Muriel,personnage dans le film « La vérité si je mens 3 »
http://www.wikidata.org/entity/Q2357824,Murmur,démon
http://www.wikidata.org/entity/Q2581609,Naamah,succube de la mythologie juive
http://www.wikidata.org/entity/Q578680,Naberius,démon
http://www.wikidata.org/entity/Q257275,Namazu,animal légendaire du Japon
http://www.wikidata.org/entity/Q761106,Nana,fille du dieu fleuve Sangarios
http://www.wikidata.org/entity/Q2205112,Naunet,Déité de l'eau de la mythologie égyptienne
http://www.wikidata.org/entity/Q97630551,Nausithoe (nereid),Une des Néréides
http://www.wikidata.org/entity/Q4024678,Nazi zombies,page d'homonymie de Wikipédia
http://www.wikidata.org/entity/Q191815,Neith,Déese de la mythologie égyptienne
http://www.wikidata.org/entity/Q145915,Nekhbet,divinité égyptienne
http://www.wikidata.org/entity/Q199438,Nemean lion,créature fantastique tuée par Héraclès au cours de ses travaux dans la mythologie grecque
http://www.wikidata.org/entity/Q12881707,Nemertes,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q185747,Nemesis,Océanide/Déesse de la mythologie grecque
http://www.wikidata.org/entity/Q97630135,Neomeris,Une des Néréides
http://www.wikidata.org/entity/Q624551,Nephele,Nymphe
http://www.wikidata.org/entity/Q169040,Nephthys,divinité égyptienne
http://www.wikidata.org/entity/Q3954,Neptune,Dieu de la mythologie romaine
http://www.wikidata.org/entity/Q189527,Nereus,divinité marine de la mythologie grecque
http://www.wikidata.org/entity/Q1216049,Nesaea,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q51845575,Neso,Une des Néréides
http://www.wikidata.org/entity/Q466866,Nessus,centaure dans la mythologie grecque
http://www.wikidata.org/entity/Q1640742,Nethuns,dieu étrusque
http://www.wikidata.org/entity/Q24136041,Nick Wilde,personnage de Zootopie
http://www.wikidata.org/entity/Q12134676,Nicostrate,nymphe de la mythologie grecque
http://www.wikidata.org/entity/Q15710860,Nightmare Moon,antagoniste dans My little Pony: Friendship is magic
http://www.wikidata.org/entity/Q685243,Nilus,dieu fleuve de la mythologie grecque
http://www.wikidata.org/entity/Q6133988,Nine-headed Bird,Animal mythologique du royaume de Chu à l'origine du phœnix chinois.
http://www.wikidata.org/entity/Q193879,Njord,divinité germanique
http://www.wikidata.org/entity/Q32773663,Noonday Demon,démon
http://www.wikidata.org/entity/Q3343418,Nootaikok,Divinité Inuit
http://www.wikidata.org/entity/Q276563,Nu,divinité égyptienne
http://www.wikidata.org/entity/Q1903189,Nyai Roro Kidul,divinité indonésienne
http://www.wikidata.org/entity/Q214059,Níðhöggr,dragon ou serpent de la mythologie nordique
http://www.wikidata.org/entity/Q271990,Nāga,Être mythique de l'hindouisme
http://www.wikidata.org/entity/Q14317496,Nāmaka,déesse de l'eau et de la mer de la mythologie hawaïenne
http://www.wikidata.org/entity/Q161419,Oceanus,"titan, fils d'Ouranos (le Ciel) et de Gaïa (la Terre), frère et époux de Téthys"
http://www.wikidata.org/entity/Q6048797,Ocyrhoe,Une des Océanides
http://www.wikidata.org/entity/Q19828218,Oenoe,nymphe de la mythologie grecque
http://www.wikidata.org/entity/Q3243942,Ophiotaurus,"créature légendaire hybride, moitié taureau moitié serpent"
http://www.wikidata.org/entity/Q2026930,Opis,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q12901294,Opis,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q859392,Ops,déesse de la terre et de la fertilité dans la mythologie romaine
http://www.wikidata.org/entity/Q100307653,Orc of Ebuda,monstre marin dans le Roland furieux
http://www.wikidata.org/entity/Q3231710,Orias,démon
http://www.wikidata.org/entity/Q12901309,Orithyia,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q1129489,Orithyia,"personnage mythologique, princesse d'Athènes"
http://www.wikidata.org/entity/Q1516329,Orobas,démon
http://www.wikidata.org/entity/Q1538275,Orphne,nymphe de la mythologie grecque
http://www.wikidata.org/entity/Q336230,Orthrus,chien bicéphale de la mythologie grecque
http://www.wikidata.org/entity/Q3235908,Ose,démon
http://www.wikidata.org/entity/Q1851943,Oshun,Déesse
http://www.wikidata.org/entity/Q46491,Osiris,ancien dieu égyptien
http://www.wikidata.org/entity/Q3357642,Othreis,nymphe de la mythologie grecque
http://www.wikidata.org/entity/Q3357697,Otus,fils de Gaïa
http://www.wikidata.org/entity/Q632908,Paddington Bear,ours de fiction
http://www.wikidata.org/entity/Q1782342,Paimon,démon
http://www.wikidata.org/entity/Q132582,Pan,"divinité de la mythologie grecque de la nature, protecteur des bergers et des troupeaux, souvent représenté comme une créature chimérique, mi-homme mi-bouc"
http://www.wikidata.org/entity/Q2049577,Pancrates,géant de la mythologie grecque
http://www.wikidata.org/entity/Q97667489,Panopae,Une des Néréides
http://www.wikidata.org/entity/Q7131847,Panti',être mythique du Chickasaw
http://www.wikidata.org/entity/Q3894641,Papa,mère du ciel et de la terre dans la mythologie māori
http://www.wikidata.org/entity/Q179844,Parthenope,divinité de la mythologie grecque
http://www.wikidata.org/entity/Q97649797,Pasithea,Une des Néréides
http://www.wikidata.org/entity/Q2859285,Pasithoe,Une des Océanides
http://www.wikidata.org/entity/Q732551,Pazuzu,puissance surnaturelle mésopotamienne
http://www.wikidata.org/entity/Q162797,Pegasus,cheval ailé de la mythologie grecque
http://www.wikidata.org/entity/Q611171,Peitho,Océanide de la mythologie grecque
http://www.wikidata.org/entity/Q24092,Penghou,animal de la mythologie chinoise également utilisée dans la mythologie japonaise
http://www.wikidata.org/entity/Q3411899,Periboea,Océanide de la mythologie grecque
http://www.wikidata.org/entity/Q130832,Perseus,héros de la mythologie grecque
http://www.wikidata.org/entity/Q206561,Perun,dieu slave
http://www.wikidata.org/entity/Q21607982,Phaethon,cheval de la mythologie grecque
http://www.wikidata.org/entity/Q7180638,Phanuel,ange
http://www.wikidata.org/entity/Q3041573,Phenex,démon issu des croyances de la goétie
http://www.wikidata.org/entity/Q398524,Philyra,Océanide de la mythologie grecque
http://www.wikidata.org/entity/Q868738,Phlegethon,fleuve des Enfers
http://www.wikidata.org/entity/Q183281,Phoebe,Divinité primordiale de la mythologie grecque
http://www.wikidata.org/entity/Q1135152,Pholus,"centaure, dont la légende est associée à celle d'Héraclès"
http://www.wikidata.org/entity/Q200382,Phorcys,dieu marin de la mythologie grecque
http://www.wikidata.org/entity/Q649624,Phoroneus,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q12901503,Phyllodoce,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q877261,Pig,croyance
http://www.wikidata.org/entity/Q2527646,Pilumnus,"était le dieu protecteur des nouveau-nés, puis, plus tard, des cultures"
http://www.wikidata.org/entity/Q108000838,Pir,figure mythologique dans la mythologie turque
http://www.wikidata.org/entity/Q607347,Pishtaco,créature imaginaire
http://www.wikidata.org/entity/Q614094,Pitó le pew,personnage de fiction
http://www.wikidata.org/entity/Q758079,Pixiu,"Animal mythologique chinois, un des neuf fils du dragon, souvent utilisé comme amulette."
http://www.wikidata.org/entity/Q463865,Pleione,Océanide de la mythologie grecque
http://www.wikidata.org/entity/Q97629381,Plexaure,Une des Néréides
http://www.wikidata.org/entity/Q105348967,Plexaure,Une des Océanides
http://www.wikidata.org/entity/Q97485552,Ploto,Une des Néréides
http://www.wikidata.org/entity/Q662968,Plouto,Océanide de la mythologie grecque
http://www.wikidata.org/entity/Q21855658,Podargus,jument légendaire de la mythologie grecque
http://www.wikidata.org/entity/Q12901556,Polynome,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q193567,Polyphemus,cyclope
http://www.wikidata.org/entity/Q171239,Pomona,"nymphe romaine d'une remarquable beauté, divinité des fruits"
http://www.wikidata.org/entity/Q12901568,Pontomedusa,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q97650384,Pontoporeia,Une des Néréides
http://www.wikidata.org/entity/Q190563,Pontus,divinité de la mythologie grecque
http://www.wikidata.org/entity/Q1421201,Porphyrion,géant de la mythologie grecque
http://www.wikidata.org/entity/Q1570477,Portunes,divinité romaine des portes et des clés
http://www.wikidata.org/entity/Q41127,Poseidon,divinité grecque marine
http://www.wikidata.org/entity/Q97650796,Poulunoe,Une des Néréides
http://www.wikidata.org/entity/Q13058657,Praxithea,"naïade de la mythologie grecque, épouse d'Érichthonios"
http://www.wikidata.org/entity/Q15710866,Princess Luna,licorne ailée de My little Pony: Friendship is Magic
http://www.wikidata.org/entity/Q83160,Prometheus,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q342316,Pronoe,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q2112864,Pronoe,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q191481,Proteus,divinité marine
http://www.wikidata.org/entity/Q15711623,Proto,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q97629224,Protomedea,Une des Néréides
http://www.wikidata.org/entity/Q2520173,Pruflas,démon
http://www.wikidata.org/entity/Q910061,Prymno,Une des Océanides
http://www.wikidata.org/entity/Q5623747,Psamathe,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q3410251,Ptelea,"hamadryade de la mythologie grecque, fille d'Hamadryas et d'Oxylos"
http://www.wikidata.org/entity/Q12701322,Puaka,Fantôme en Malaisie
http://www.wikidata.org/entity/Q757969,Pulao,Un des neuf fils du dragon
http://www.wikidata.org/entity/Q2447410,Purson,démon
http://www.wikidata.org/entity/Q15721,Python,serpent monstrueux de la mythologie grecque
http://www.wikidata.org/entity/Q17222252,Qiongqi,élément de la cosmogonie chinoise
http://www.wikidata.org/entity/Q757973,Qiuniu,"Un des neuf fils du dragon, que l'on retrouve sur les instruments de musique"
http://www.wikidata.org/entity/Q179818,Quetzalcoatl,divinité mésoaméricaine ou dieu blanc de la mythologie aztèque
http://www.wikidata.org/entity/Q3927873,Quinotaur,créature légendaire évoquée dans la Chronique de Frédégaire
http://www.wikidata.org/entity/Q844723,Rabbit,signe astrologique chinois
http://www.wikidata.org/entity/Q2417943,Raijū,créature de la mythologie japonaise
http://www.wikidata.org/entity/Q1476490,Rainbow Serpent,figure mythologique pour les aborigènes australiens
http://www.wikidata.org/entity/Q1069028,Ramiel,"personnage religieux, archange"
http://www.wikidata.org/entity/Q56951,Raphael,archange
http://www.wikidata.org/entity/Q721997,Rat,signe astrologique
http://www.wikidata.org/entity/Q118494,Ratatoskr,écureuil mythologique
http://www.wikidata.org/entity/Q2746335,Raum,démon
http://www.wikidata.org/entity/Q108419,Rhea,titanide de la mythologie grecque
http://www.wikidata.org/entity/Q7320391,Rhene,personnage mythique
http://www.wikidata.org/entity/Q641286,Rhodos,Océanide de la mythologie grecque
http://www.wikidata.org/entity/Q638476,Rocket Raccoon,personnage de bande dessinée
http://www.wikidata.org/entity/Q780746,Rodan,kaiju
http://www.wikidata.org/entity/Q55739884,Romania,alter ego de Nicki Minaj
http://www.wikidata.org/entity/Q1711063,Ronove,démon
http://www.wikidata.org/entity/Q855310,Rudra,divinité hindoue
http://www.wikidata.org/entity/Q2458617,Ryūjin,divinité shintō
http://www.wikidata.org/entity/Q1778735,Rübezahl,créature du folklore allemand
http://www.wikidata.org/entity/Q3238982,Sabnak,démon
http://www.wikidata.org/entity/Q2497854,Sachiel,archange de l'ordre des chérubins
http://www.wikidata.org/entity/Q2987780,Salacia,déesse romaine
http://www.wikidata.org/entity/Q2349443,Salamis,nymphe de la mythologie grecque
http://www.wikidata.org/entity/Q3235924,Saleos,démon
http://www.wikidata.org/entity/Q828579,Salmacis,naïade
http://www.wikidata.org/entity/Q2447830,Salmon of Knowledge,poisson légendaire
http://www.wikidata.org/entity/Q779725,Samael,archange du Talmud assimilé à Satan
http://www.wikidata.org/entity/Q2001159,Sandalphon,ange du judaïsme
http://www.wikidata.org/entity/Q2031359,Santa Muerte,personnage du folklore mexicain
http://www.wikidata.org/entity/Q4408014,Sao,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q35230,Satan,personnage incarnant le mal et l'opposition à Dieu dans le judaïsme et le christianisme
http://www.wikidata.org/entity/Q583608,Satanachia,démon
http://www.wikidata.org/entity/Q843206,Satis (goddess),divinité égyptienne associée au Nil et à ses cataractes
http://www.wikidata.org/entity/Q1134694,Scamander,dieu fleuve de la mythologie grecque
http://www.wikidata.org/entity/Q193115,Scylla,nymphe transformée en monstre marin par Circé dans la mythologie grecque
http://www.wikidata.org/entity/Q3503382,Sea goat,créature fantastique
http://www.wikidata.org/entity/Q875507,Sedna,déesse inuite
http://www.wikidata.org/entity/Q11703688,Seere,démon
http://www.wikidata.org/entity/Q2704083,Selvans,dieu étrusque
http://www.wikidata.org/entity/Q9335293,Senoy,ange
http://www.wikidata.org/entity/Q3478871,Seps,"animal mythique, nom ambigu"
http://www.wikidata.org/entity/Q472766,Sequana,nymphe des sources de la Seine dans la mythologie gauloise
http://www.wikidata.org/entity/Q499356,Serpopard,animal mythique
http://www.wikidata.org/entity/Q131795,Seth,divinité égyptienne
http://www.wikidata.org/entity/Q4260663,Shamsiel,ange
http://www.wikidata.org/entity/Q28136294,She-wolf,louve qui aurait recueilli Romulus et Rémus
http://www.wikidata.org/entity/Q2418874,Shesha,serpent de la mythologie hindoue
http://www.wikidata.org/entity/Q7513462,Sihuanaba,personnage surnaturel du folklore d'Amérique centrale
http://www.wikidata.org/entity/Q464091,Silenus,divinité de la mythologie grecque
http://www.wikidata.org/entity/Q548445,Silvanus,divinité romaine présidant aux bocages
http://www.wikidata.org/entity/Q3484151,Simiot,créature diabolique
http://www.wikidata.org/entity/Q548119,Simurgh,Oiseau mythique perse
http://www.wikidata.org/entity/Q1539539,Sinope,nymphe de la mythologie grecque
http://www.wikidata.org/entity/Q700106,Sirona,déesse celtique de la guérison
http://www.wikidata.org/entity/Q7530634,Sirsir,joie de vivre
http://www.wikidata.org/entity/Q9078198,Sitri,démon
http://www.wikidata.org/entity/Q244032,Skadi,déesse et géante dans la mythologie nordique
http://www.wikidata.org/entity/Q6632346,Skin-walker,Créature légendaire de la culture Navajo
http://www.wikidata.org/entity/Q7536575,Skrat,créature mythologique
http://www.wikidata.org/entity/Q738737,Sköll,loup de la mythologie nordique
http://www.wikidata.org/entity/Q208010,Sleipnir,cheval dans la mythologie nordique
http://www.wikidata.org/entity/Q493361,Smokey Bear,mascotte du Service des forêts des États-Unis
http://www.wikidata.org/entity/Q756692,Snake,astrologie chinoise
http://www.wikidata.org/entity/Q207369,Snoopy,chien de fiction
http://www.wikidata.org/entity/Q146313,Sobek,divinité égyptienne
http://www.wikidata.org/entity/Q64007332,Sparkle,Mascotte du groupe GLAM français
http://www.wikidata.org/entity/Q1245790,Speio,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q2419622,Squonk,créature légendaire
http://www.wikidata.org/entity/Q748963,Sterope,Pléiade
http://www.wikidata.org/entity/Q16634528,Stolas,démon
http://www.wikidata.org/entity/Q1076283,Storsjöodjuret,monstre lacustre suédois
http://www.wikidata.org/entity/Q542758,Styx,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q942906,Summanus,Dieu romain des orages nocturnes
http://www.wikidata.org/entity/Q11773777,Sun Wukong,personnage de fiction
http://www.wikidata.org/entity/Q1125073,Svaðilfari,cheval mythologique
http://www.wikidata.org/entity/Q3978801,Swift Wind,"personnage de ""She-Ra"""
http://www.wikidata.org/entity/Q21286572,Syke,"hamadryade de la mythologie grecque, fille d'Hamadryas et d'Oxylos"
http://www.wikidata.org/entity/Q846129,Syrinx,nymphe transformée en roseaux dans la mythologie grecque
http://www.wikidata.org/entity/Q912587,Sæhrímnir,créature dans la mythologie nordique
http://www.wikidata.org/entity/Q7676367,Tairi,Dieu du tonnerre à la mangareva
http://www.wikidata.org/entity/Q1502690,Takemikazuchi,divinité de la mythologie japonaise
http://www.wikidata.org/entity/Q1327792,Tamamo-no-Mae,personnage de la mythologie japonaise
http://www.wikidata.org/entity/Q873665,Taowu,élément de la cosmogonie chinoise
http://www.wikidata.org/entity/Q1063874,Tarasque,animal folklorique
http://www.wikidata.org/entity/Q116273,Tefnut,"divinité égyptienne à tête de lionne, symbole de l'humidité"
http://www.wikidata.org/entity/Q1267349,Telesto,Océanide de la mythologie grecque
http://www.wikidata.org/entity/Q2481517,Tengri,"Ciel éternel, dieu ciel, divinité du tengrisme"
http://www.wikidata.org/entity/Q11496892,Tenome,créature mythique japonaise
http://www.wikidata.org/entity/Q1318644,Tessa,personnage de la série télévisée Supernatural
http://www.wikidata.org/entity/Q184216,Tethys,divinité de la mythologie grecque
http://www.wikidata.org/entity/Q1857362,Teumessian fox,créature de la mythologie grecque
http://www.wikidata.org/entity/Q659437,Thalassa,"divinité primordiale incarnant la mer dans la mythologie Grecque, fille d'Éther et d'Héméra"
http://www.wikidata.org/entity/Q1241338,Thaleia,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q326767,Thaumas,divinité de la mythologie grecque
http://www.wikidata.org/entity/Q184232,Theia,titanide dans la mythologie grecque
http://www.wikidata.org/entity/Q159168,Themis,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q16680068,Thereus,"centaure, personnage de la mythologie grecque"
http://www.wikidata.org/entity/Q184437,Thetis,Néréide
http://www.wikidata.org/entity/Q10696861,Thisbe,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q2428793,Thoas,géant de la mythologie grecque
http://www.wikidata.org/entity/Q2163700,Thoe,Une des Océanides
http://www.wikidata.org/entity/Q7786636,Thoe,Néréide de la mythologie grecque
http://www.wikidata.org/entity/Q42952,Thor,dieu nordique associé à la foudre
http://www.wikidata.org/entity/Q29166150,Thrace,"Océanide, maîtresse de Zeus et mère de Bithynos"
http://www.wikidata.org/entity/Q764932,Thrassa,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q264471,Thunderbird,créature mythologique
http://www.wikidata.org/entity/Q949266,Thyia,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q740762,Tiger,signe astrologique
http://www.wikidata.org/entity/Q926518,Tinia,dieu étrusque
http://www.wikidata.org/entity/Q18415479,Titan,Divinité primordiale de la mythologie grecque
http://www.wikidata.org/entity/Q2332221,Titania,reine des fées dans Le Songe d'une nuit d'été de William Shakespeare
http://www.wikidata.org/entity/Q17996944,Tmolus,personnage de la mythologie grecque
http://www.wikidata.org/entity/Q20822927,Toby,personnage de fiction
http://www.wikidata.org/entity/Q7817054,Tom Nook,personnage de jeu vidéo
http://www.wikidata.org/entity/Q13553691,Tricca,nymphe de la mythologie grecque
